guid,label
5858,positive
5859,positive
5862,positive
5863,positive
5864,positive
5865,positive
5866,positive
5867,neutral
5870,negative
5871,positive
5872,positive
5873,positive
5876,neutral
5877,positive
5878,positive
5879,neutral
5880,positive
5881,neutral
5882,neutral
5883,negative
5885,positive
5887,positive
5888,neutral
5889,positive
5891,positive
5892,positive
5893,positive
5894,neutral
5896,neutral
5899,neutral
5900,positive
5901,positive
5902,neutral
5903,positive
5904,positive
5906,positive
5907,positive
5908,positive
5910,positive
5912,neutral
5913,neutral
5915,neutral
5917,negative
5918,neutral
5919,positive
5920,positive
5921,positive
5922,positive
5924,positive
5925,positive
5928,positive
5930,neutral
5931,positive
5932,positive
5933,negative
5935,positive
5937,neutral
5939,neutral
5940,positive
5941,positive
5943,positive
5944,positive
5945,positive
5946,positive
5947,positive
5948,negative
5949,neutral
5950,positive
5951,positive
5952,positive
5953,neutral
5955,positive
5956,positive
5958,positive
5959,neutral
5960,positive
5961,positive
5962,neutral
5963,neutral
5965,positive
5966,positive
5967,positive
5968,positive
5969,negative
5970,positive
5971,positive
5974,positive
5977,positive
5978,positive
5979,positive
5980,neutral
5982,positive
5983,positive
5984,neutral
5985,positive
5987,neutral
5988,neutral
5989,positive
5991,positive
5992,neutral
5993,positive
5994,neutral
5996,positive
5999,neutral
6000,neutral
6001,neutral
6002,positive
6004,positive
6005,neutral
6006,neutral
6007,negative
6009,positive
6014,positive
6017,positive
6019,positive
6020,neutral
6023,positive
6024,neutral
6025,positive
6026,positive
6028,neutral
6029,positive
6030,neutral
6031,neutral
6034,positive
6035,neutral
6037,neutral
6038,positive
6040,positive
6041,positive
6042,positive
6043,neutral
6044,negative
6045,positive
6046,positive
6047,positive
6048,neutral
6049,positive
6050,positive
6051,neutral
6052,positive
6053,positive
6054,positive
6055,positive
6057,positive
6058,positive
6060,neutral
6061,neutral
6062,neutral
6064,positive
6065,positive
6066,positive
6067,positive
6068,positive
6069,positive
6070,neutral
6071,positive
6072,positive
6073,neutral
6074,positive
6077,neutral
6079,positive
6080,positive
6081,neutral
6082,neutral
6083,neutral
6084,positive
6085,positive
6086,positive
6088,positive
6089,positive
6090,positive
6092,neutral
6093,positive
6094,positive
6096,positive
6098,neutral
6099,neutral
6100,positive
6101,neutral
6102,positive
6103,neutral
6104,positive
6105,positive
6106,positive
6109,positive
6110,positive
6112,positive
6113,positive
6114,neutral
6115,positive
6118,neutral
6119,neutral
6120,positive
6121,positive
6123,positive
6124,neutral
6125,positive
6126,positive
6127,positive
6129,neutral
6130,neutral
6131,positive
6132,positive
6133,positive
6135,positive
6136,positive
6139,negative
6140,positive
6141,positive
6143,neutral
6145,positive
6146,neutral
6147,positive
6148,positive
6151,positive
6152,positive
6153,positive
6154,neutral
6155,neutral
6156,positive
6157,positive
6158,positive
6159,positive
6161,positive
6164,positive
6165,neutral
6166,positive
6167,positive
6168,positive
6170,positive
6173,neutral
6174,positive
6175,neutral
6176,positive
6178,negative
6180,positive
6181,positive
6182,neutral
6183,positive
6184,neutral
6185,neutral
6186,neutral
6187,neutral
6192,neutral
6193,positive
6195,neutral
6197,neutral
6199,neutral
6200,positive
6203,positive
6205,positive
6207,neutral
6208,positive
6209,positive
6212,neutral
6213,neutral
6214,neutral
6215,positive
6217,neutral
6218,positive
6220,neutral
6222,neutral
6223,positive
6224,neutral
6225,positive
6228,positive
6229,neutral
6230,negative
6231,neutral
6233,neutral
6234,positive
6235,positive
6236,neutral
6237,positive
6238,neutral
6239,neutral
6240,positive
6242,positive
6243,neutral
6244,neutral
6245,positive
6246,positive
6247,positive
6248,positive
6250,positive
6251,positive
6252,positive
6254,neutral
6255,neutral
6256,negative
6258,positive
6259,neutral
6260,positive
6263,neutral
6264,positive
6265,positive
6266,neutral
6267,positive
6270,positive
6271,positive
6272,neutral
6273,positive
6274,positive
6276,neutral
6277,neutral
6278,neutral
6279,positive
6280,positive
6281,neutral
6284,positive
6285,neutral
6287,neutral
6288,positive
6289,positive
6292,positive
6293,neutral
6294,neutral
6295,positive
6296,positive
6297,positive
6300,neutral
6301,neutral
6302,positive
6303,neutral
6304,positive
6307,negative
6309,positive
6310,neutral
6311,positive
6312,positive
6313,positive
6314,positive
6315,neutral
6318,neutral
6320,positive
6323,positive
6325,neutral
6326,positive
6329,neutral
6330,positive
6333,positive
6334,positive
6337,neutral
6338,neutral
6339,positive
6340,positive
6341,positive
6342,neutral
6343,positive
6345,neutral
6350,neutral
6352,positive
6353,positive
6354,positive
6357,positive
6358,neutral
6359,positive
6360,negative
6361,neutral
6362,positive
6363,positive
6364,positive
6365,positive
6366,neutral
6369,negative
6370,positive
6374,positive
6375,neutral
6377,positive
6381,neutral
6383,positive
6384,neutral
6385,positive
6387,positive
6389,positive
6390,positive
6391,neutral
6392,positive
6393,positive
6394,positive
6395,positive
6396,positive
6397,neutral
6398,positive
6399,positive
6400,neutral
6402,positive
6403,neutral
6404,positive
6406,positive
6409,positive
6410,neutral
6411,positive
6412,neutral
6414,positive
6415,neutral
6416,neutral
6417,neutral
6419,positive
6420,neutral
6421,positive
6422,neutral
6424,positive
6426,positive
6427,positive
6428,positive
6429,neutral
6434,positive
6435,neutral
6436,negative
6437,positive
6439,neutral
6440,neutral
6441,neutral
6442,neutral
6443,positive
6445,positive
6446,negative
6447,neutral
6448,positive
6449,neutral
6450,neutral
6454,negative
6458,positive
6459,neutral
6461,positive
6463,neutral
6464,neutral
6465,neutral
6466,positive
6468,positive
6469,positive
6470,neutral
6471,positive
6472,positive
6474,positive
6476,neutral
6477,neutral
6478,positive
6479,positive
6480,positive
6481,positive
6483,neutral
6485,neutral
6486,negative
6487,positive
6488,positive
6489,positive
6490,positive
6492,positive
6493,neutral
6494,positive
6497,neutral
6499,positive
6500,positive
6503,positive
6504,neutral
6505,neutral
6506,positive
6508,positive
6509,positive
6510,positive
6513,positive
6514,positive
6516,positive
6518,positive
6519,neutral
6522,positive
6523,negative
6525,neutral
6526,positive
6527,positive
6528,positive
6529,positive
6530,positive
6532,positive
6533,neutral
6534,positive
6536,neutral
6538,neutral
6539,neutral
6540,neutral
6541,positive
6542,neutral
6543,positive
6544,neutral
6545,positive
6546,neutral
6549,positive
6550,neutral
6551,positive
6552,positive
6553,neutral
6554,neutral
6556,positive
6557,positive
6558,neutral
6559,positive
6560,neutral
6562,neutral
6563,positive
6565,neutral
6566,positive
6567,neutral
6568,neutral
6570,positive
6571,positive
6572,neutral
6574,neutral
6576,positive
6577,positive
6578,positive
6579,positive
6580,positive
6582,positive
6583,neutral
6584,neutral
6586,neutral
6588,neutral
6589,negative
6591,neutral
6592,positive
6593,neutral
6594,positive
6595,neutral
6596,positive
6597,neutral
6598,neutral
6599,positive
6600,positive
6601,neutral
6608,positive
6609,positive
6611,positive
6612,positive
6613,positive
6614,positive
6616,positive
6617,neutral
6619,positive
6622,positive
6623,positive
6624,positive
6626,positive
6628,negative
6629,positive
6630,positive
6631,positive
6634,positive
6635,positive
6636,neutral
6637,positive
6638,negative
6639,neutral
6641,positive
6643,neutral
6644,positive
6645,neutral
6646,positive
6647,positive
6648,positive
6649,neutral
6650,positive
6651,neutral
6652,positive
6653,neutral
6655,neutral
6657,positive
6658,neutral
6659,neutral
6660,positive
6661,neutral
6663,neutral
6664,positive
6666,positive
6669,positive
6670,positive
6671,neutral
6672,neutral
6673,neutral
6674,neutral
6675,neutral
6677,neutral
6678,positive
6680,positive
6681,positive
6683,neutral
6686,positive
6687,neutral
6688,neutral
6690,neutral
6691,positive
6694,positive
6695,positive
6696,positive
6697,negative
6699,neutral
6700,neutral
6702,neutral
6704,positive
6705,positive
6706,positive
6707,positive
6708,positive
6709,neutral
6710,positive
6711,positive
6712,neutral
6713,neutral
6714,neutral
6715,positive
6720,neutral
6723,negative
6725,neutral
6726,positive
6727,positive
6729,positive
6730,negative
6731,positive
6732,neutral
6733,positive
6735,positive
6736,positive
6737,positive
6738,neutral
6739,neutral
6740,positive
6741,positive
6742,positive
6743,neutral
6744,neutral
6746,positive
6747,positive
6748,positive
6749,positive
6750,neutral
6751,neutral
6752,positive
6753,neutral
6755,neutral
6757,positive
6758,positive
6763,positive
6764,neutral
6766,neutral
6768,positive
6769,neutral
6770,positive
6771,positive
6773,positive
6774,neutral
6775,neutral
6776,neutral
6778,neutral
6779,positive
6780,neutral
6781,positive
6782,neutral
6783,negative
6785,positive
6786,neutral
6787,neutral
6788,positive
6792,positive
6793,positive
6794,positive
6795,positive
6798,neutral
6800,positive
6801,positive
6802,neutral
6803,positive
6804,positive
6805,neutral
6806,neutral
6807,positive
6808,positive
6809,neutral
6810,positive
6811,positive
6812,positive
6813,neutral
6815,neutral
6816,positive
6817,positive
6819,positive
6820,positive
6821,neutral
6823,neutral
6824,neutral
6825,neutral
6826,neutral
6833,positive
6834,positive
6836,neutral
6837,neutral
6838,positive
6839,neutral
6841,negative
6842,positive
6843,neutral
6844,positive
6845,positive
6846,positive
6847,positive
6848,neutral
6850,positive
6851,positive
6852,positive
6854,neutral
6856,positive
6858,neutral
6859,neutral
6860,neutral
6861,neutral
6862,neutral
6863,negative
6864,positive
6869,positive
6871,neutral
6872,positive
6873,neutral
6875,positive
6876,positive
6879,positive
6882,neutral
6883,positive
6884,neutral
6885,positive
6886,neutral
6887,positive
6889,positive
6890,neutral
6891,neutral
6892,positive
6894,neutral
6896,neutral
6897,neutral
6900,positive
6902,neutral
6903,neutral
6905,positive
6906,neutral
6907,positive
6909,positive
6910,positive
6911,neutral
6913,neutral
6914,neutral
6915,positive
6916,positive
6917,neutral
6918,positive
6920,neutral
6922,positive
6923,positive
6924,positive
6925,positive
6926,positive
6927,positive
6928,positive
6929,positive
6930,positive
6931,positive
6932,neutral
6934,neutral
6935,positive
6936,positive
6939,positive
6940,neutral
6942,neutral
6943,positive
6944,positive
6945,negative
6946,positive
6947,neutral
6948,positive
6949,negative
6950,positive
6951,negative
6953,neutral
6955,positive
6956,positive
6957,positive
6958,positive
6959,neutral
6960,neutral
6961,positive
6962,positive
6965,positive
6966,positive
6967,neutral
6968,neutral
6969,positive
6970,neutral
6971,positive
6972,neutral
6973,positive
6974,positive
6980,positive
6981,positive
6982,neutral
6983,neutral
6984,positive
6986,neutral
6988,neutral
6989,positive
6990,positive
6991,positive
6992,neutral
6993,positive
6995,neutral
6996,positive
6997,neutral
6998,neutral
6999,neutral
7000,neutral
7001,neutral
7002,neutral
7004,neutral
7005,positive
7006,neutral
7007,neutral
7008,neutral
7009,positive
7010,positive
7012,positive
7014,neutral
7015,neutral
7016,positive
7018,positive
7019,positive
7020,neutral
7021,positive
7024,neutral
7025,positive
7027,positive
7028,positive
7029,neutral
7031,positive
7032,neutral
7034,positive
7036,positive
7037,positive
7038,positive
7039,neutral
7043,neutral
7044,neutral
7045,positive
7049,neutral
7050,neutral
7052,positive
7053,positive
7054,positive
7055,neutral
7056,positive
7057,positive
7059,positive
7060,neutral
7061,neutral
7062,neutral
7063,positive
7065,positive
7066,positive
7067,neutral
7068,neutral
7071,positive
7072,positive
7073,positive
7074,neutral
7076,positive
7077,positive
7078,neutral
7079,neutral
7080,positive
7082,positive
7084,neutral
7085,neutral
7086,neutral
7087,neutral
7089,neutral
7090,positive
7091,neutral
7092,positive
7096,positive
7098,positive
7099,neutral
7100,neutral
7101,positive
7102,neutral
7103,positive
7104,neutral
7105,positive
7106,neutral
7107,positive
7115,positive
7117,neutral
7119,positive
7120,positive
7121,positive
7122,neutral
7123,positive
7124,neutral
7126,positive
7127,positive
7129,positive
7130,positive
7131,neutral
7133,positive
7134,positive
7135,neutral
7136,positive
7137,neutral
7138,neutral
7139,positive
7141,positive
7142,neutral
7143,neutral
7144,neutral
7145,positive
7149,positive
7150,neutral
7151,neutral
7153,positive
7154,neutral
7155,positive
7158,neutral
7160,neutral
7162,positive
7163,positive
7164,positive
7165,neutral
7167,positive
7169,positive
7170,neutral
7173,positive
7175,positive
7176,positive
7177,positive
7178,positive
7180,positive
7181,positive
7182,neutral
7184,positive
7186,positive
7187,neutral
7188,neutral
7189,positive
7190,positive
7191,positive
7192,neutral
7193,positive
7194,positive
7198,positive
7199,positive
7200,neutral
7201,positive
7202,positive
7207,neutral
7208,neutral
7209,neutral
7210,positive
7212,negative
7213,neutral
7214,neutral
7215,positive
7217,positive
7218,neutral
7219,neutral
7222,neutral
7223,positive
7224,neutral
7225,positive
7226,negative
7228,neutral
7229,negative
7230,neutral
7231,neutral
7234,positive
7235,positive
7237,neutral
7238,neutral
7239,neutral
7240,positive
7241,positive
7243,positive
7245,positive
7246,positive
7247,positive
7248,positive
7249,positive
7250,neutral
7251,positive
7252,neutral
7253,positive
7255,positive
7256,positive
7257,neutral
7260,neutral
7261,neutral
7262,positive
7263,positive
7264,positive
7265,positive
7266,positive
7268,positive
7270,neutral
7272,positive
7273,neutral
7274,neutral
7275,neutral
7278,positive
7280,positive
7281,neutral
7282,neutral
7284,neutral
7285,positive
7286,neutral
7287,neutral
7288,positive
7289,negative
7290,positive
7291,positive
7293,neutral
7295,neutral
7298,positive
7300,positive
7302,neutral
7303,positive
7305,neutral
7307,positive
7309,positive
7310,neutral
7311,neutral
7312,positive
7313,positive
7315,positive
7316,neutral
7317,neutral
7318,neutral
7320,neutral
7324,positive
7325,neutral
7326,negative
7327,neutral
7328,neutral
7329,positive
7334,neutral
7336,neutral
7337,positive
7339,positive
7340,neutral
7343,positive
7346,positive
7347,neutral
7348,neutral
7350,positive
7351,neutral
7353,positive
7356,positive
7357,positive
7358,neutral
7362,neutral
7363,positive
7364,positive
7365,positive
7366,positive
7369,neutral
7370,positive
7371,neutral
7372,neutral
7373,neutral
7374,neutral
7375,neutral
7378,positive
7379,neutral
7380,positive
7381,positive
7383,positive
7384,neutral
7386,positive
7390,positive
7391,positive
7392,positive
7395,positive
7396,positive
7397,positive
7398,negative
7400,neutral
7401,positive
7402,positive
7403,negative
7404,neutral
7406,positive
7407,positive
7408,negative
7409,neutral
7410,positive
7411,negative
7412,neutral
7413,positive
7415,neutral
7416,positive
